fare,parch,age,sibsp,C,Q,S,female,male,class_1,class_2,class_3
23.45,2,29.8811345124283,1,0,0,1,0,1,0,0,1
23.45,2,29.8811345124283,1,0,0,1,1,0,0,0,1
7.8958,0,23.0,0,0,0,1,0,1,0,0,1
7.8542,0,32.0,0,0,0,1,0,1,0,0,1
7.8542,0,27.0,0,0,0,1,0,1,0,0,1
9.825,0,20.0,1,0,0,1,1,0,0,0,1
9.825,0,21.0,1,0,0,1,1,0,0,0,1
7.925,0,32.0,0,0,0,1,0,1,0,0,1
7.125,0,17.0,0,0,0,1,0,1,0,0,1
8.4333,0,21.0,0,0,0,1,0,1,0,0,1
7.8958,0,30.0,0,0,0,1,0,1,0,0,1
7.7958,0,21.0,0,0,0,1,0,1,0,0,1
7.8542,0,33.0,0,0,0,1,0,1,0,0,1
7.5208,0,22.0,0,0,0,1,0,1,0,0,1
13.4167,1,4.0,0,1,0,0,1,0,0,0,1
13.4167,1,39.0,0,1,0,0,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.2292,0,18.5,0,1,0,0,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.25,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.8292,0,34.5,0,0,1,0,0,1,0,0,1
8.05,0,44.0,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
14.4542,0,29.8811345124283,1,1,0,0,0,1,0,0,1
14.4542,0,29.8811345124283,1,1,0,0,1,0,0,0,1
7.75,0,29.8811345124283,1,0,1,0,0,1,0,0,1
7.75,0,29.8811345124283,1,0,1,0,0,1,0,0,1
7.7375,0,29.8811345124283,0,0,1,0,0,1,0,0,1
8.6625,0,22.0,2,0,0,1,1,0,0,0,1
8.6625,0,26.0,2,0,0,1,0,1,0,0,1
22.025,2,4.0,0,0,0,1,1,0,0,0,1
22.025,1,29.0,3,0,0,1,0,1,0,0,1
22.025,1,26.0,1,0,0,1,1,0,0,0,1
12.1833,1,1.0,1,0,0,1,1,0,0,0,1
7.8542,1,18.0,1,0,0,1,0,1,0,0,1
12.1833,2,36.0,0,0,0,1,1,0,0,0,1
7.8958,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.2292,0,25.0,0,1,0,0,0,1,0,0,1
7.225,0,29.8811345124283,0,1,0,0,0,1,0,0,1
9.5875,0,37.0,0,0,0,1,1,0,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
56.4958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
56.4958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.25,0,22.0,0,0,0,1,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
56.4958,0,26.0,0,0,0,1,0,1,0,0,1
9.4833,0,29.0,0,0,0,1,0,1,0,0,1
7.775,0,29.0,0,0,0,1,0,1,0,0,1
7.775,0,22.0,0,0,0,1,0,1,0,0,1
7.225,0,22.0,0,1,0,0,0,1,0,0,1
25.4667,1,29.8811345124283,3,0,0,1,0,1,0,0,1
25.4667,1,29.8811345124283,3,0,0,1,1,0,0,0,1
25.4667,1,29.8811345124283,3,0,0,1,1,0,0,0,1
25.4667,1,29.8811345124283,3,0,0,1,1,0,0,0,1
25.4667,4,29.8811345124283,0,0,0,1,1,0,0,0,1
7.925,0,32.0,0,0,0,1,0,1,0,0,1
6.4375,0,34.5,0,1,0,0,0,1,0,0,1
15.5,0,29.8811345124283,1,0,1,0,1,0,0,0,1
15.5,0,29.8811345124283,1,0,1,0,0,1,0,0,1
0.0,0,36.0,0,0,0,1,0,1,0,0,1
24.15,0,39.0,0,0,0,1,0,1,0,0,1
9.5,0,24.0,0,0,0,1,0,1,0,0,1
7.775,0,25.0,0,0,0,1,1,0,0,0,1
7.75,0,45.0,0,0,0,1,1,0,0,0,1
15.55,0,36.0,1,0,0,1,0,1,0,0,1
15.55,0,30.0,1,0,0,1,1,0,0,0,1
7.925,0,20.0,1,0,0,1,0,1,0,0,1
7.8792,0,29.8811345124283,0,0,1,0,0,1,0,0,1
56.4958,0,28.0,0,0,0,1,0,1,0,0,1
7.55,0,29.8811345124283,0,0,0,1,0,1,0,0,1
16.1,0,30.0,1,0,0,1,0,1,0,0,1
16.1,0,26.0,1,0,0,1,1,0,0,0,1
7.8792,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.25,0,20.5,0,0,0,1,0,1,0,0,1
8.6625,0,27.0,0,0,0,1,0,1,0,0,1
7.0542,0,51.0,0,0,0,1,0,1,0,0,1
7.8542,0,23.0,0,0,0,1,1,0,0,0,1
7.5792,0,32.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.55,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.1417,0,24.0,0,0,0,1,0,1,0,0,1
7.125,0,22.0,0,0,0,1,0,1,0,0,1
7.8792,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.925,0,29.0,0,0,0,1,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.75,0,30.5,0,0,1,0,1,0,0,0,1
7.7375,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.8958,0,35.0,0,1,0,0,0,1,0,0,1
7.8958,0,33.0,0,0,0,1,0,1,0,0,1
7.225,0,29.8811345124283,0,1,0,0,1,0,0,0,1
7.8958,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
23.25,0,29.8811345124283,2,0,1,0,1,0,0,0,1
23.25,0,29.8811345124283,2,0,1,0,1,0,0,0,1
23.25,0,29.8811345124283,2,0,1,0,0,1,0,0,1
7.7875,0,29.8811345124283,0,0,1,0,1,0,0,0,1
15.5,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.8792,0,29.8811345124283,0,0,1,0,1,0,0,0,1
8.0292,0,15.0,0,0,1,0,1,0,0,0,1
7.75,0,35.0,0,0,1,0,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
16.1,0,24.0,1,0,0,1,0,1,0,0,1
16.1,0,19.0,1,0,0,1,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,1,0,0,0,1
8.05,0,55.5,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.775,0,21.0,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.8958,0,24.0,0,0,0,1,0,1,0,0,1
7.8958,0,21.0,0,0,0,1,0,1,0,0,1
7.8958,0,28.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.8792,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.65,0,25.0,0,0,0,1,0,1,0,0,1
12.475,1,6.0,0,0,0,1,0,1,0,0,1
12.475,1,27.0,0,0,0,1,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
24.15,0,29.8811345124283,1,0,1,0,1,0,0,0,1
24.15,0,29.8811345124283,1,0,1,0,0,1,0,0,1
8.4583,0,29.8811345124283,0,0,1,0,0,1,0,0,1
8.05,0,34.0,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.775,0,29.8811345124283,0,0,0,1,0,1,0,0,1
15.2458,1,29.8811345124283,1,1,0,0,0,1,0,0,1
15.2458,1,29.8811345124283,1,1,0,0,0,1,0,0,1
15.2458,2,29.8811345124283,0,1,0,0,1,0,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.7333,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,24.0,0,0,1,0,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
15.5,0,29.8811345124283,1,0,1,0,1,0,0,0,1
15.5,0,29.8811345124283,1,0,1,0,1,0,0,0,1
15.5,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,18.0,0,0,0,1,0,1,0,0,1
7.8958,0,22.0,0,0,0,1,0,1,0,0,1
7.225,0,15.0,0,1,0,0,1,0,0,0,1
15.7417,2,1.0,0,1,0,0,1,0,0,0,1
15.7417,1,20.0,1,1,0,0,0,1,0,0,1
15.7417,1,19.0,1,1,0,0,1,0,0,0,1
8.05,0,33.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
11.2417,0,12.0,1,1,0,0,0,1,0,0,1
11.2417,0,14.0,1,1,0,0,1,0,0,0,1
7.925,0,29.0,0,0,0,1,1,0,0,0,1
8.05,0,28.0,0,0,0,1,0,1,0,0,1
7.775,0,18.0,0,0,0,1,1,0,0,0,1
7.8542,0,26.0,0,0,0,1,1,0,0,0,1
7.8542,0,21.0,0,0,0,1,0,1,0,0,1
7.125,0,41.0,0,0,0,1,0,1,0,0,1
7.925,0,39.0,0,0,0,1,0,1,0,0,1
7.8,0,21.0,0,0,0,1,0,1,0,0,1
7.2292,0,28.5,0,1,0,0,0,1,0,0,1
7.75,0,22.0,0,0,0,1,1,0,0,0,1
6.2375,0,61.0,0,0,0,1,0,1,0,0,1
15.5,0,29.8811345124283,1,0,1,0,0,1,0,0,1
7.8292,0,29.8811345124283,0,0,1,0,0,1,0,0,1
15.5,0,29.8811345124283,1,0,1,0,1,0,0,0,1
7.7333,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
9.225,0,23.0,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.8792,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.775,0,22.0,0,0,0,1,1,0,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.8292,0,29.8811345124283,0,0,1,0,1,0,0,0,1
3.1708,1,9.0,0,0,0,1,0,1,0,0,1
22.525,0,28.0,0,0,0,1,0,1,0,0,1
8.4042,1,42.0,0,0,0,1,0,1,0,0,1
7.3125,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.8542,0,31.0,0,0,0,1,1,0,0,0,1
7.8542,0,28.0,0,0,0,1,0,1,0,0,1
7.775,0,32.0,0,0,0,1,0,1,0,0,1
9.225,0,20.0,0,0,0,1,0,1,0,0,1
8.6625,0,23.0,0,0,0,1,1,0,0,0,1
8.6625,0,20.0,0,0,0,1,1,0,0,0,1
8.6625,0,20.0,0,0,0,1,0,1,0,0,1
9.2167,0,16.0,0,0,0,1,0,1,0,0,1
8.6833,0,31.0,0,0,0,1,1,0,0,0,1
7.6292,0,29.8811345124283,0,0,1,0,1,0,0,0,1
21.075,1,2.0,3,0,0,1,0,1,0,0,1
21.075,1,6.0,3,0,0,1,0,1,0,0,1
21.075,1,3.0,3,0,0,1,1,0,0,0,1
21.075,1,8.0,3,0,0,1,1,0,0,0,1
21.075,4,29.0,0,0,0,1,1,0,0,0,1
39.6875,1,1.0,4,0,0,1,0,1,0,0,1
39.6875,1,7.0,4,0,0,1,0,1,0,0,1
39.6875,1,2.0,4,0,0,1,0,1,0,0,1
39.6875,1,16.0,4,0,0,1,0,1,0,0,1
39.6875,1,14.0,4,0,0,1,0,1,0,0,1
39.6875,5,41.0,0,0,0,1,1,0,0,0,1
8.6625,0,21.0,0,0,0,1,0,1,0,0,1
14.5,0,19.0,0,0,0,1,0,1,0,0,1
8.7125,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.8958,0,32.0,0,0,0,1,0,1,0,0,1
13.775,1,0.75,1,0,0,1,0,1,0,0,1
13.775,1,3.0,1,0,0,1,1,0,0,0,1
13.775,2,26.0,0,0,0,1,1,0,0,0,1
7.0,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.775,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.925,0,21.0,0,0,0,1,0,1,0,0,1
7.925,0,25.0,0,0,0,1,0,1,0,0,1
7.25,0,22.0,0,0,0,1,0,1,0,0,1
7.775,0,25.0,1,0,0,1,0,1,0,0,1
22.3583,1,29.8811345124283,1,1,0,0,0,1,0,0,1
22.3583,1,29.8811345124283,1,1,0,0,1,0,0,0,1
22.3583,2,29.8811345124283,0,1,0,0,1,0,0,0,1
8.1375,0,29.8811345124283,0,0,1,0,1,0,0,0,1
8.05,0,24.0,0,0,0,1,0,1,0,0,1
7.8958,0,28.0,0,0,0,1,1,0,0,0,1
7.8958,0,19.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.775,0,25.0,1,0,0,1,0,1,0,0,1
7.775,0,18.0,0,0,0,1,1,0,0,0,1
8.05,0,32.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.6625,0,17.0,0,0,0,1,0,1,0,0,1
8.6625,0,24.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.1125,0,29.8811345124283,0,0,0,1,1,0,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.25,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.8958,0,38.0,0,0,0,1,0,1,0,0,1
8.05,0,21.0,0,0,0,1,0,1,0,0,1
29.125,1,10.0,4,0,1,0,0,1,0,0,1
29.125,1,4.0,4,0,1,0,0,1,0,0,1
29.125,1,7.0,4,0,1,0,0,1,0,0,1
29.125,1,2.0,4,0,1,0,0,1,0,0,1
29.125,1,8.0,4,0,1,0,0,1,0,0,1
29.125,5,39.0,0,0,1,0,1,0,0,0,1
39.6875,0,22.0,0,0,0,1,1,0,0,0,1
7.125,0,35.0,0,0,0,1,0,1,0,0,1
7.7208,0,29.8811345124283,0,0,1,0,1,0,0,0,1
14.5,0,29.8811345124283,0,0,0,1,0,1,0,0,1
14.5,0,29.8811345124283,0,0,0,1,1,0,0,0,1
14.5,0,50.0,1,0,0,1,0,1,0,0,1
14.5,0,47.0,1,0,0,1,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.775,0,29.8811345124283,0,0,0,1,0,1,0,0,1
20.2125,1,2.0,1,0,0,1,1,0,0,0,1
20.2125,1,18.0,1,0,0,1,0,1,0,0,1
20.2125,2,41.0,0,0,0,1,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,1,0,0,0,1
8.05,0,50.0,0,0,0,1,0,1,0,0,1
8.05,0,16.0,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
24.15,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.225,0,25.0,0,1,0,0,0,1,0,0,1
7.225,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.7292,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.575,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.25,0,38.5,0,0,0,1,0,1,0,0,1
69.55,2,29.8811345124283,8,0,0,1,0,1,0,0,1
69.55,2,14.5,8,0,0,1,0,1,0,0,1
69.55,2,29.8811345124283,8,0,0,1,1,0,0,0,1
69.55,2,29.8811345124283,8,0,0,1,1,0,0,0,1
69.55,2,29.8811345124283,8,0,0,1,1,0,0,0,1
69.55,2,29.8811345124283,8,0,0,1,1,0,0,0,1
69.55,2,29.8811345124283,8,0,0,1,0,1,0,0,1
69.55,2,29.8811345124283,8,0,0,1,0,1,0,0,1
69.55,2,29.8811345124283,8,0,0,1,0,1,0,0,1
69.55,9,29.8811345124283,1,0,0,1,0,1,0,0,1
69.55,9,29.8811345124283,1,0,0,1,1,0,0,0,1
9.325,0,24.0,0,0,0,1,0,1,0,0,1
7.65,0,21.0,0,0,0,1,1,0,0,0,1
7.925,0,39.0,0,0,0,1,0,1,0,0,1
21.6792,0,29.8811345124283,2,1,0,0,0,1,0,0,1
21.6792,0,29.8811345124283,2,1,0,0,0,1,0,0,1
21.6792,0,29.8811345124283,2,1,0,0,0,1,0,0,1
16.7,1,1.0,1,0,0,1,1,0,0,0,1
16.7,2,24.0,0,0,0,1,1,0,0,0,1
16.7,1,4.0,1,0,0,1,1,0,0,0,1
9.5,0,25.0,0,0,0,1,0,1,0,0,1
8.05,0,20.0,0,0,0,1,0,1,0,0,1
8.05,0,24.5,0,0,0,1,0,1,0,0,1
7.725,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
9.5,0,29.0,0,0,0,1,0,1,0,0,1
15.1,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.7792,0,29.8811345124283,0,0,1,0,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.2292,0,22.0,0,1,0,0,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.8958,0,40.0,0,0,0,1,0,1,0,0,1
7.925,0,21.0,0,0,0,1,0,1,0,0,1
7.4958,0,18.0,0,0,0,1,1,0,0,0,1
27.9,2,4.0,3,0,0,1,0,1,0,0,1
27.9,2,10.0,3,0,0,1,0,1,0,0,1
27.9,2,9.0,3,0,0,1,1,0,0,0,1
27.9,2,2.0,3,0,0,1,1,0,0,0,1
27.9,4,40.0,1,0,0,1,0,1,0,0,1
27.9,4,45.0,1,0,0,1,1,0,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.6625,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.7333,0,29.8811345124283,0,0,1,0,1,0,0,0,1
7.65,0,19.0,0,0,0,1,0,1,0,0,1
8.05,0,30.0,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,32.0,0,0,0,1,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.6625,0,33.0,0,1,0,0,0,1,0,0,1
7.55,0,23.0,0,0,0,1,1,0,0,0,1
8.05,0,21.0,0,0,0,1,0,1,0,0,1
33.29547928134572,0,60.5,0,0,0,1,0,1,0,0,1
7.8958,0,19.0,0,0,0,1,0,1,0,0,1
9.8375,0,22.0,0,0,0,1,1,0,0,0,1
7.925,0,31.0,0,0,0,1,0,1,0,0,1
8.6625,0,27.0,0,0,0,1,0,1,0,0,1
10.4625,1,2.0,0,0,0,1,1,0,0,0,1
10.4625,1,29.0,1,0,0,1,1,0,0,0,1
8.05,0,16.0,0,0,0,1,0,1,0,0,1
7.925,0,44.0,0,0,0,1,0,1,0,0,1
7.05,0,25.0,0,0,0,1,0,1,0,0,1
7.775,0,74.0,0,0,0,1,0,1,0,0,1
9.225,0,14.0,0,0,0,1,0,1,0,0,1
7.7958,0,24.0,0,0,0,1,0,1,0,0,1
7.7958,0,25.0,0,0,0,1,0,1,0,0,1
8.05,0,34.0,0,0,0,1,0,1,0,0,1
8.5167,1,0.4167,0,1,0,0,0,1,0,0,1
6.4375,0,29.8811345124283,1,1,0,0,0,1,0,0,1
6.4375,0,29.8811345124283,0,1,0,0,0,1,0,0,1
7.225,0,29.8811345124283,0,1,0,0,0,1,0,0,1
8.5167,1,16.0,1,1,0,0,1,0,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
16.1,0,29.8811345124283,1,0,0,1,0,1,0,0,1
16.1,0,29.8811345124283,1,0,0,1,1,0,0,0,1
7.925,0,32.0,0,0,0,1,0,1,0,0,1
7.75,0,29.8811345124283,0,0,1,0,0,1,0,0,1
7.8958,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,30.5,0,0,0,1,0,1,0,0,1
8.05,0,44.0,0,0,0,1,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
0.0,0,25.0,0,0,0,1,0,1,0,0,1
7.2292,0,29.8811345124283,0,1,0,0,0,1,0,0,1
15.2458,1,7.0,1,1,0,0,0,1,0,0,1
15.2458,1,9.0,1,1,0,0,1,0,0,0,1
15.2458,2,29.0,0,1,0,0,1,0,0,0,1
7.8958,0,36.0,0,0,0,1,0,1,0,0,1
9.8417,0,18.0,0,0,0,1,1,0,0,0,1
9.5875,0,63.0,0,0,0,1,1,0,0,0,1
14.5,1,29.8811345124283,1,0,0,1,0,1,0,0,1
14.5,1,11.5,1,0,0,1,0,1,0,0,1
14.5,2,40.5,0,0,0,1,0,1,0,0,1
24.15,2,10.0,0,0,0,1,1,0,0,0,1
24.15,1,36.0,1,0,0,1,0,1,0,0,1
24.15,1,30.0,1,0,0,1,1,0,0,0,1
9.5,0,29.8811345124283,0,0,0,1,0,1,0,0,1
9.5,0,33.0,0,0,0,1,0,1,0,0,1
9.5,0,28.0,0,0,0,1,0,1,0,0,1
9.5,0,28.0,0,0,0,1,0,1,0,0,1
9.0,0,47.0,0,0,0,1,0,1,0,0,1
18.0,0,18.0,2,0,0,1,1,0,0,0,1
18.0,0,31.0,3,0,0,1,0,1,0,0,1
18.0,0,16.0,2,0,0,1,0,1,0,0,1
18.0,0,31.0,1,0,0,1,1,0,0,0,1
7.225,0,22.0,0,1,0,0,0,1,0,0,1
7.8542,0,20.0,0,0,0,1,0,1,0,0,1
7.8542,0,14.0,0,0,0,1,1,0,0,0,1
7.8958,0,22.0,0,0,0,1,0,1,0,0,1
9.0,0,22.0,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.55,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
9.5,0,32.5,0,0,0,1,0,1,0,0,1
7.2292,0,38.0,0,1,0,0,1,0,0,0,1
7.75,0,51.0,0,0,0,1,0,1,0,0,1
6.4958,0,18.0,1,0,0,1,0,1,0,0,1
6.4958,0,21.0,1,0,0,1,0,1,0,0,1
7.0,0,47.0,1,0,0,1,1,0,0,0,1
8.7125,0,29.8811345124283,0,0,0,1,0,1,0,0,1
7.55,0,29.8811345124283,0,0,0,1,0,1,0,0,1
8.05,0,29.8811345124283,0,0,0,1,0,1,0,0,1
16.1,0,28.5,0,0,0,1,0,1,0,0,1
7.25,0,21.0,0,0,0,1,0,1,0,0,1
8.6625,0,27.0,0,0,0,1,0,1,0,0,1
7.25,0,29.8811345124283,0,0,0,1,0,1,0,0,1
9.5,0,36.0,0,0,0,1,0,1,0,0,1
14.4542,0,27.0,1,1,0,0,0,1,0,0,1
14.4542,0,15.0,1,1,0,0,1,0,0,0,1
7.225,0,45.5,0,1,0,0,0,1,0,0,1
7.225,0,29.8811345124283,0,1,0,0,0,1,0,0,1
14.4583,0,29.8811345124283,0,1,0,0,0,1,0,0,1
14.4542,0,14.5,1,1,0,0,1,0,0,0,1
14.4542,0,29.8811345124283,1,1,0,0,1,0,0,0,1
7.225,0,26.5,0,1,0,0,0,1,0,0,1
7.225,0,27.0,0,1,0,0,0,1,0,0,1
7.875,0,29.0,0,0,0,1,0,1,0,0,1
